obsDate;name;openValue;closeValue;higherValue;lowerValue;volume;marketType;currency
27/09/2021;Facebook;349,805;353,580;355,150;347,080;15205840,000;1;1
27/09/2021;Google;2816,085;2821,440;2838,770;2801,350;1094098,000;1;1
27/09/2021;Microsoft;296,140;294,170;296,470;292,945;23571740,000;1;1
27/09/2021;Tesla;773,120;791,360;799,000;769,310;28070660,000;1;1
24/09/2021;Apple;145,660;146,920;147,470;145,560;53477870,000;1;1
24/09/2021;Facebook;343,239;352,960;354,350;342,370;18801930,000;1;1
24/09/2021;Google;2810,770;2844,300;2846,605;2804,820;1149195,000;1;1
24/09/2021;Microsoft;298,230;299,350;299,800;296,930;14998980,000;1;1
24/09/2021;Tesla;745,890;774,390;774,800;744,560;21373020,000;1;1
23/09/2021;Apple;146,650;146,830;147,080;145,640;64838170,000;1;1
23/09/2021;Facebook;345,355;345,960;349,670;343,000;21806260,000;1;1
23/09/2021;Google;2819,750;2824,320;2833,930;2808,030;1047550,000;1;1
23/09/2021;Microsoft;298,845;299,560;300,900;297,534;18604600,000;1;1
23/09/2021;Tesla;755,000;753,640;758,200;747,920;11947530,000;1;1
22/09/2021;Apple;144,450;145,850;146,430;143,700;76404340,000;1;1
22/09/2021;Facebook;347,230;343,210;349,840;340,690;43692860,000;1;1
22/09/2021;Google;2786,080;2805,670;2817,740;2771,030;1252778,000;1;1
22/09/2021;Microsoft;296,725;298,580;300,220;294,510;26626340,000;1;1
22/09/2021;Tesla;743,526;751,940;753,670;739,120;15126270,000;1;1
21/09/2021;Apple;143,930;143,430;144,600;142,780;75833960,000;1;1
21/09/2021;Facebook;358,500;357,480;360,040;355,190;11751920,000;1;1
21/09/2021;Google;2794,990;2780,660;2800,230;2765,560;1266595,000;1;1
21/09/2021;Microsoft;295,690;294,800;297,540;294,070;22364100,000;1;1
21/09/2021;Tesla;734,790;739,380;744,740;730,440;16330720,000;1;1
20/09/2021;Apple;143,800;142,940;144,840;141,270;123478900,000;1;1
20/09/2021;Facebook;359,300;355,700;361,030;349,800;19822770,000;1;1
20/09/2021;Google;2763,230;2774,390;2780,000;2726,435;2325902,000;1;1
20/09/2021;Microsoft;296,330;294,300;298,720;289,520;38278660,000;1;1
20/09/2021;Tesla;734,558;730,170;742,000;718,625;24757650,000;1;1
17/09/2021;Apple;148,820;146,060;148,820;145,760;129868800,000;1;1
17/09/2021;Facebook;371,405;364,720;371,410;361,590;26298970,000;1;1
17/09/2021;Google;2860,610;2816,000;2869,000;2809,395;2669223,000;1;1
17/09/2021;Microsoft;304,170;299,870;304,500;299,530;41372460,000;1;1
17/09/2021;Tesla;757,150;759,490;761,040;750,000;28204180,000;1;1
16/09/2021;Apple;148,440;148,790;148,970;147,221;68034150,000;1;1
16/09/2021;Facebook;372,790;373,060;373,560;369,710;11934220,000;1;1
16/09/2021;Google;2879,010;2872,200;2886,000;2848,030;1309771,000;1;1
16/09/2021;Microsoft;303,760;305,220;305,310;300,760;19550820,000;1;1
16/09/2021;Tesla;752,830;756,990;758,910;747,610;13923390,000;1;1
15/09/2021;Apple;148,560;149,030;149,440;146,370;83281320,000;1;1
15/09/2021;Facebook;377,000;373,920;377,555;367,670;17940300,000;1;1
15/09/2021;Google;2855,430;2888,590;2889,010;2826,950;1370379,000;1;1
15/09/2021;Microsoft;303,260;304,820;305,320;301,820;28356300,000;1;1
15/09/2021;Tesla;745,000;755,830;756,860;738,360;15357690,000;1;1
14/09/2021;Apple;150,350;148,120;151,070;146,910;109296300,000;1;1
14/09/2021;Facebook;377,400;376,530;378,590;375,110;8711569,000;1;1
14/09/2021;Google;2859,905;2850,890;2867,260;2835,000;983693,000;1;1
14/09/2021;Microsoft;299,560;299,790;301,390;298,100;21853430,000;1;1
14/09/2021;Tesla;742,570;744,490;754,470;736,400;18524880,000;1;1
13/09/2021;Apple;150,630;149,550;151,420;148,750;102404300,000;1;1
13/09/2021;Facebook;381,680;376,510;381,750;374,345;13026280,000;1;1
13/09/2021;Google;2838,990;2846,650;2859,000;2825,000;1104692,000;1;1
13/09/2021;Microsoft;297,550;296,990;298,540;294,080;23652950,000;1;1
13/09/2021;Tesla;740,214;743,000;744,780;708,850;22952480,000;1;1
11/09/2021;Microsoft;337,107;335,950;338,720;334,530;21307370,000;1;1
10/09/2021;Apple;155,000;148,970;155,480;148,700;140893200,000;1;1
10/09/2021;Facebook;381,361;378,690;383,790;378,260;11549600,000;1;1
10/09/2021;Google;2884,250;2817,520;2894,370;2814,755;1841967,000;1;1
10/09/2021;Tesla;759,600;736,270;762,610;734,520;15184170,000;1;1
09/09/2021;Apple;155,490;154,070;156,110;153,950;57305730,000;1;1
09/09/2021;Facebook;377,640;378,000;379,830;376,565;9098941,000;1;1
09/09/2021;Google;2876,810;2870,820;2886,210;2863,550;765855,000;1;1
09/09/2021;Microsoft;300,820;297,250;302,140;297,000;19927000,000;1;1
09/09/2021;Tesla;753,410;754,860;762,100;751,630;14077730,000;1;1
08/09/2021;Apple;156,980;155,110;157,040;153,975;74420210,000;1;1
08/09/2021;Facebook;380,160;377,570;380,870;374,790;11067170,000;1;1
08/09/2021;Google;2882,000;2873,820;2888,000;2860,000;917511,000;1;1
08/09/2021;Microsoft;289,750;288,330;291,550;287,810;16117630,000;1;1
08/09/2021;Tesla;761,580;753,870;764,450;740,773;18793040,000;1;1
07/09/2021;Apple;154,970;156,690;157,260;154,390;82278260,000;1;1
07/09/2021;Facebook;375,880;382,180;382,960;373,150;10798920,000;1;1
07/09/2021;Google;2876,690;2885,610;2891,300;2872,380;1006595,000;1;1
07/09/2021;Microsoft;275,720;277,940;278,050;275,320;23916670,000;1;1
07/09/2021;Tesla;740,000;752,920;760,200;739,260;20039830,000;1;1
06/09/2021;Microsoft;253,810;253,590;255,530;253,210;17937630,000;1;1
04/09/2021;Microsoft;252,870;255,850;255,990;252,440;24326830,000;1;1
03/09/2021;Apple;153,760;154,300;154,630;153,090;57866070,000;1;1
03/09/2021;Facebook;374,750;376,260;377,160;373,110;7511356,000;1;1
03/09/2021;Google;2861,610;2874,790;2883,100;2848,010;992718,000;1;1
03/09/2021;Microsoft;232,880;233,780;235,384;231,670;33080530,000;1;1
03/09/2021;Tesla;732,249;733,570;734,000;724,200;15271050,000;1;1
02/09/2021;Apple;153,870;153,650;154,720;152,400;71171320,000;1;1
02/09/2021;Facebook;381,500;375,280;381,750;374,060;14838270,000;1;1
02/09/2021;Google;2904,320;2865,740;2910,385;2863,695;1617907,000;1;1
02/09/2021;Microsoft;241,870;243,770;244,760;241,380;23564950,000;1;1
02/09/2021;Tesla;734,500;732,390;740,970;730,540;12796740,000;1;1
01/09/2021;Apple;152,830;152,510;154,980;152,340;80313710,000;1;1
01/09/2021;Facebook;379,590;382,050;384,330;378,810;11567160,000;1;1
01/09/2021;Google;2900,000;2904,310;2925,075;2897,670;1096805,000;1;1
01/09/2021;Tesla;734,080;734,090;741,990;731,270;13204340,000;1;1
31/08/2021;Apple;152,660;151,830;152,800;151,290;86453120,000;1;1
31/08/2021;Facebook;379,950;379,380;382,759;378,800;12345350,000;1;1
31/08/2021;Google;2902,940;2893,950;2903,425;2885,620;1122438,000;1;1
31/08/2021;Microsoft;304,420;301,880;304,500;301,500;26285340,000;1;1
31/08/2021;Tesla;733,000;735,720;740,390;726,440;20855440,000;1;1
30/08/2021;Apple;149,000;153,120;153,490;148,610;90956720,000;1;1
30/08/2021;Facebook;372,560;380,660;381,490;370,520;13547260,000;1;1
30/08/2021;Google;2888,000;2891,810;2919,410;2883,260;1221710,000;1;1
30/08/2021;Microsoft;301,115;303,590;304,220;301,060;16348070,000;1;1
30/08/2021;Tesla;714,715;730,910;731,000;712,730;18604220,000;1;1
27/08/2021;Apple;147,480;148,600;148,750;146,830;55802390,000;1;1
27/08/2021;Facebook;365,100;372,630;373,740;364,080;11219140,000;1;1
27/08/2021;Google;2833,050;2880,080;2890,250;2829,940;1439010,000;1;1
27/08/2021;Microsoft;298,987;299,720;300,870;296,830;22605730,000;1;1
27/08/2021;Tesla;705,000;711,920;715,000;702,100;13833760,000;1;1
26/08/2021;Apple;148,350;147,540;149,120;147,510;48597200,000;1;1
26/08/2021;Facebook;368,375;364,380;369,440;364,130;7888683,000;1;1
26/08/2021;Google;2835,000;2828,810;2848,350;2827,140;1030466,000;1;1
26/08/2021;Microsoft;300,990;299,090;302,429;298,950;17666080,000;1;1
26/08/2021;Tesla;708,310;701,160;715,400;697,620;13214290,000;1;1
25/08/2021;Apple;149,810;148,360;150,320;147,800;58991300,000;1;1
25/08/2021;Facebook;365,600;368,390;370,860;365,400;9684519,000;1;1
25/08/2021;Google;2832,500;2841,580;2843,790;2827,520;792574,000;1;1
25/08/2021;Microsoft;304,300;302,010;304,590;300,420;20006060,000;1;1
25/08/2021;Tesla;707,030;711,200;716,970;704,000;12645560,000;1;1
24/08/2021;Apple;149,450;149,620;150,860;149,150;48606430,000;1;1
24/08/2021;Facebook;363,660;365,510;367,956;361,840;9235148,000;1;1
24/08/2021;Google;2812,230;2825,230;2841,600;2806,770;963361,000;1;1
24/08/2021;Microsoft;305,020;302,620;305,650;302,004;18175770,000;1;1
24/08/2021;Tesla;710,680;708,490;715,220;702,640;13083070,000;1;1
23/08/2021;Apple;148,310;149,710;150,190;147,890;60131810,000;1;1
23/08/2021;Facebook;359,440;363,350;365,690;359,100;10942010,000;1;1
23/08/2021;Google;2759,390;2800,830;2817,490;2752,150;1422670,000;1;1
23/08/2021;Microsoft;303,245;304,650;305,400;301,850;22830160,000;1;1
23/08/2021;Tesla;685,442;706,300;712,130;680,751;20264860,000;1;1
20/08/2021;Apple;147,440;148,190;148,500;146,780;60549630,000;1;1
20/08/2021;Facebook;354,600;359,370;359,990;353,310;8697667,000;1;1
20/08/2021;Google;2720,000;2748,590;2751,080;2705,000;1559658,000;1;1
20/08/2021;Microsoft;299,720;304,360;305,840;298,060;40817650,000;1;1
20/08/2021;Tesla;682,850;680,260;692,130;673,700;14841870,000;1;1
19/08/2021;Apple;145,030;146,700;148,000;144,500;86960310,000;1;1
19/08/2021;Facebook;351,345;355,120;357,570;351,000;12004540,000;1;1
19/08/2021;Google;2688,710;2713,600;2727,050;2685,000;1089127,000;1;1
19/08/2021;Microsoft;288,694;296,770;297,470;288,640;29850460,000;1;1
19/08/2021;Tesla;678,210;673,470;686,550;667,590;14313490,000;1;1
18/08/2021;Apple;149,800;146,360;150,720;146,150;86325990,000;1;1
18/08/2021;Facebook;356,250;355,450;359,860;355,150;10042380,000;1;1
18/08/2021;Google;2730,000;2708,980;2742,085;2706,430;962947,000;1;1
18/08/2021;Microsoft;292,040;290,730;294,820;290,270;21812990,000;1;1
18/08/2021;Tesla;669,748;688,990;695,770;669,350;20349380,000;1;1
17/08/2021;Apple;150,230;150,190;151,680;149,090;92229740,000;1;1
17/08/2021;Facebook;362,980;358,450;364,670;355,070;12328740,000;1;1
17/08/2021;Google;2755,000;2733,230;2765,310;2721,640;1085760,000;1;1
17/08/2021;Microsoft;292,390;293,080;293,430;291,080;20075250,000;1;1
17/08/2021;Tesla;672,660;665,710;674,580;648,840;23721280,000;1;1
16/08/2021;Apple;148,535;151,120;151,190;146,470;103558800,000;1;1
16/08/2021;Facebook;362,520;366,560;366,950;357,380;11232270,000;1;1
16/08/2021;Google;2750,498;2766,190;2767,250;2705,975;1119918,000;1;1
16/08/2021;Microsoft;293,190;294,600;294,820;290,020;22516030,000;1;1
16/08/2021;Tesla;705,070;686,170;709,500;676,400;23103300,000;1;1
13/08/2021;Apple;148,970;149,100;149,444;148,270;59375010,000;1;1
13/08/2021;Facebook;362,970;363,180;364,661;361,480;7195724,000;1;1
13/08/2021;Google;2745,000;2754,550;2757,130;2740,660;797372,000;1;1
13/08/2021;Microsoft;289,480;292,850;292,900;289,300;18249050,000;1;1
13/08/2021;Tesla;723,710;717,170;729,900;714,340;16731470,000;1;1
12/08/2021;Apple;146,190;148,890;149,050;145,840;73779110,000;1;1
12/08/2021;Facebook;358,450;362,650;363,000;357,110;7175206,000;1;1
12/08/2021;Google;2719,510;2743,880;2746,000;2708,510;825943,000;1;1
12/08/2021;Tesla;706,340;722,250;722,800;699,400;17681690,000;1;1
11/08/2021;Apple;146,050;145,860;146,720;145,530;48493460,000;1;1
11/08/2021;Facebook;362,100;359,960;362,360;357,810;8400332,000;1;1
11/08/2021;Google;2743,630;2725,580;2753,645;2725,430;767600,000;1;1
11/08/2021;Microsoft;337,300;336,990;337,650;334,440;20897000,000;1;1
11/08/2021;Tesla;712,710;707,820;715,180;704,210;9800558,000;1;1
10/08/2021;Apple;146,440;145,600;147,710;145,300;69023080,000;1;1
10/08/2021;Facebook;361,825;361,130;364,100;359,044;7469878,000;1;1
10/08/2021;Google;2746,840;2736,140;2755,446;2727,290;970704,000;1;1
10/08/2021;Microsoft;296,219;294,850;296,641;293,760;17685700,000;1;1
10/08/2021;Tesla;713,990;709,990;716,590;701,880;13432310,000;1;1
09/08/2021;Apple;146,200;146,090;146,700;145,520;48908690,000;1;1
09/08/2021;Facebook;363,762;361,610;365,775;360,750;7798872,000;1;1
09/08/2021;Google;2718,850;2738,260;2743,680;2706,785;888300,000;1;1
09/08/2021;Microsoft;299,780;300,210;300,610;297,465;15046820,000;1;1
09/08/2021;Tesla;710,170;713,760;719,030;705,130;14715350,000;1;1
07/08/2021;Microsoft;276,900;277,420;278,730;274,870;24618590,000;1;1
06/08/2021;Apple;146,350;146,140;147,110;145,630;54126810,000;1;1
06/08/2021;Facebook;361,400;363,510;365,150;361,395;8925017,000;1;1
06/08/2021;Google;2720,840;2714,770;2729,450;2704,200;1024406,000;1;1
06/08/2021;Microsoft;255,160;252,570;256,010;252,510;22455000,000;1;1
06/08/2021;Tesla;711,900;699,100;716,330;697,630;15623050,000;1;1
05/08/2021;Apple;146,980;147,060;147,840;146,170;46397670,000;1;1
05/08/2021;Facebook;359,640;362,970;363,900;356,900;10247210,000;1;1
05/08/2021;Google;2713,610;2725,030;2727,000;2696,920;893450,000;1;1
05/08/2021;Tesla;716,000;714,630;720,950;711,410;12919640,000;1;1
04/08/2021;Apple;147,270;146,950;147,790;146,280;56368270,000;1;1
04/08/2021;Facebook;352,420;358,920;360,480;351,510;14180570,000;1;1
04/08/2021;Google;2706,990;2702,510;2712,990;2689,740;983801,000;1;1
04/08/2021;Microsoft;252,770;253,250;254,139;252,000;23625200,000;1;1
04/08/2021;Tesla;711,000;710,920;724,900;708,930;17002650,000;1;1
03/08/2021;Apple;145,810;147,360;148,045;145,180;64786620,000;1;1
03/08/2021;Facebook;352,730;351,240;353,770;347,700;12406050,000;1;1
03/08/2021;Google;2702,700;2712,600;2714,640;2666,390;1038094,000;1;1
03/08/2021;Microsoft;231,370;227,390;233,365;227,130;35267440,000;1;1
03/08/2021;Tesla;719,000;709,740;722,650;701,010;21620250,000;1;1
02/08/2021;Apple;146,360;145,520;146,950;145,250;62879960,000;1;1
02/08/2021;Facebook;358,100;351,950;359,400;350,740;13180440,000;1;1
02/08/2021;Google;2702,340;2697,090;2706,730;2675,883;1081710,000;1;1
02/08/2021;Microsoft;243,150;242,470;243,680;240,810;22211930,000;1;1
02/08/2021;Tesla;700,000;709,670;726,940;698,400;33615770,000;1;1
01/08/2021;Microsoft;218,680;219,620;220,580;217,026;22956210,000;1;1
30/07/2021;Apple;144,380;145,860;146,330;144,110;70440630,000;1;1
30/07/2021;Facebook;354,000;356,300;360,730;352,940;15976180,000;1;1
30/07/2021;Google;2700,700;2694,530;2706,090;2685,100;1278789,000;1;1
30/07/2021;Microsoft;285,170;284,910;286,660;283,910;20944850,000;1;1
30/07/2021;Tesla;671,758;687,200;697,530;669,000;29656410,000;1;1
29/07/2021;Apple;144,685;145,640;146,550;144,580;56699480,000;1;1
29/07/2021;Facebook;361,000;358,320;365,520;356,740;33413240,000;1;1
29/07/2021;Google;2723,000;2715,550;2733,220;2710,860;1585786,000;1;1
29/07/2021;Microsoft;286,235;286,500;288,618;286,080;18168290,000;1;1
29/07/2021;Tesla;649,790;677,350;683,690;648,800;30394640,000;1;1
28/07/2021;Apple;144,810;144,980;146,970;142,540;118931200,000;1;1
28/07/2021;Facebook;374,560;373,280;377,550;366,930;29676910,000;1;1
28/07/2021;Google;2726,239;2721,880;2765,940;2705,550;4756530,000;1;1
28/07/2021;Microsoft;288,990;286,220;290,150;283,830;33566850,000;1;1
28/07/2021;Tesla;646,995;646,980;654,970;639,400;16006600,000;1;1
27/07/2021;Apple;149,120;146,770;149,210;145,550;104818600,000;1;1
27/07/2021;Facebook;371,910;367,810;373,150;364,550;15705450,000;1;1
27/07/2021;Google;2685,010;2638,000;2687,980;2602,080;2735474,000;1;1
27/07/2021;Microsoft;289,430;286,540;289,575;282,950;33604070,000;1;1
27/07/2021;Tesla;663,400;644,780;666,500;627,240;32813290,000;1;1
26/07/2021;Apple;148,270;148,990;149,830;147,700;72434090,000;1;1
26/07/2021;Facebook;369,580;372,460;374,440;368,220;14925220,000;1;1
26/07/2021;Google;2666,565;2680,700;2684,740;2646,030;1528574,000;1;1
26/07/2021;Microsoft;289,000;289,050;289,690;286,642;23176070,000;1;1
26/07/2021;Tesla;650,970;657,620;668,200;647,110;25336560,000;1;1
23/07/2021;Apple;147,550;148,560;148,718;146,920;71447420,000;1;1
23/07/2021;Facebook;360,910;369,790;375,330;357,190;33694330,000;1;1
23/07/2021;Google;2608,610;2660,300;2667,980;2596,010;2075321,000;1;1
23/07/2021;Microsoft;287,370;289,670;289,990;286,500;22768070,000;1;1
23/07/2021;Tesla;646,360;643,380;648,800;637,300;14604940,000;1;1
22/07/2021;Apple;145,935;146,800;148,195;145,810;77338160,000;1;1
22/07/2021;Facebook;346,680;351,190;351,540;345,210;12385440,000;1;1
22/07/2021;Google;2556,880;2568,430;2569,660;2549,977;715094,000;1;1
22/07/2021;Microsoft;283,840;286,140;286,420;283,420;23384060,000;1;1
22/07/2021;Tesla;656,443;649,260;662,170;644,600;15105730,000;1;1
21/07/2021;Apple;145,530;145,400;146,130;144,630;74993460,000;1;1
21/07/2021;Facebook;341,500;346,230;346,520;341,250;9279657,000;1;1
21/07/2021;Google;2522,670;2550,980;2551,920;2520,470;1037309,000;1;1
21/07/2021;Microsoft;278,905;281,400;281,520;277,290;24364320,000;1;1
21/07/2021;Tesla;659,610;655,290;664,860;650,290;13953340,000;1;1
20/07/2021;Apple;143,460;146,150;147,100;142,960;96350040,000;1;1
20/07/2021;Facebook;338,800;341,660;343,450;334,500;11024280,000;1;1
20/07/2021;Google;2510,550;2524,190;2540,864;2487,010;1315822,000;1;1
20/07/2021;Microsoft;278,030;279,320;280,970;276,260;26259740,000;1;1
20/07/2021;Tesla;651,990;660,500;662,392;640,501;15487130,000;1;1
19/07/2021;Apple;143,750;142,450;144,070;141,670;121434600,000;1;1
19/07/2021;Facebook;337,570;336,950;339,790;334,540;14372350,000;1;1
19/07/2021;Google;2521,790;2491,560;2524,100;2470,100;1398379,000;1;1
19/07/2021;Microsoft;278,934;277,010;280,370;274,450;32935630,000;1;1
19/07/2021;Tesla;629,890;646,220;647,200;621,290;21297090,000;1;1
16/07/2021;Apple;148,460;146,390;149,760;145,880;93251430,000;1;1
16/07/2021;Facebook;344,910;341,160;345,990;340,140;11026090,000;1;1
16/07/2021;Google;2553,260;2539,400;2556,230;2523,070;1021227,000;1;1
16/07/2021;Microsoft;282,070;280,750;284,100;279,460;26186850,000;1;1
16/07/2021;Tesla;654,680;644,220;656,700;642,200;16370970,000;1;1
15/07/2021;Apple;149,240;148,480;150,000;147,090;106820300,000;1;1
15/07/2021;Facebook;349,235;344,460;349,235;340,220;14781590,000;1;1
15/07/2021;Google;2572,980;2540,100;2574,000;2530,600;1210940,000;1;1
15/07/2021;Microsoft;282,000;281,030;282,510;279,830;22604230,000;1;1
15/07/2021;Tesla;658,390;650,600;666,140;637,880;20209570,000;1;1
14/07/2021;Apple;148,100;149,150;149,570;147,680;127050800,000;1;1
14/07/2021;Facebook;354,560;347,630;355,200;346,730;13894220,000;1;1
14/07/2021;Google;2559,160;2564,740;2586,527;2558,289;1187283,000;1;1
14/07/2021;Microsoft;282,345;282,510;283,660;280,550;23113660,000;1;1
14/07/2021;Tesla;670,750;653,380;678,610;652,840;21641190,000;1;1
13/07/2021;Apple;144,030;145,640;147,460;143,630;100827100,000;1;1
13/07/2021;Facebook;351,500;352,090;358,490;348,800;11455960,000;1;1
13/07/2021;Google;2540,770;2546,830;2561,150;2533,490;962347,000;1;1
13/07/2021;Microsoft;277,520;280,980;282,848;277,390;26120130,000;1;1
13/07/2021;Tesla;686,320;668,540;693,280;666,296;20966090,000;1;1
12/07/2021;Apple;146,210;144,500;146,320;144,000;76299720,000;1;1
12/07/2021;Facebook;351,230;353,160;354,190;349,640;10018620,000;1;1
12/07/2021;Google;2523,560;2539,510;2541,389;2512,215;883389,000;1;1
12/07/2021;Tesla;662,200;685,700;687,240;662,161;25927040,000;1;1
10/07/2021;Microsoft;295,175;294,850;296,640;293,920;20430470,000;1;1
09/07/2021;Apple;142,750;145,110;145,650;142,652;99890800,000;1;1
09/07/2021;Facebook;345,320;350,420;350,710;345,265;13018690,000;1;1
09/07/2021;Google;2500,500;2510,370;2514,690;2491,025;931584,000;1;1
09/07/2021;Microsoft;301,005;300,180;301,090;298,200;17184080,000;1;1
09/07/2021;Tesla;653,185;656,950;658,910;644,690;18140550,000;1;1
08/07/2021;Apple;141,580;143,240;144,060;140,665;105575500,000;1;1
08/07/2021;Facebook;345,730;345,650;348,330;342,560;14406460,000;1;1
08/07/2021;Google;2480,520;2500,880;2511,910;2480,440;1189467,000;1;1
08/07/2021;Tesla;628,370;652,810;654,430;620,460;22773320,000;1;1
07/07/2021;Apple;143,535;144,570;144,890;142,660;104911600,000;1;1
07/07/2021;Facebook;355,260;350,490;356,490;350,000;14218870,000;1;1
07/07/2021;Google;2543,240;2529,480;2545,680;2523,060;1202951,000;1;1
07/07/2021;Microsoft;279,400;279,930;280,695;277,150;23260030,000;1;1
07/07/2021;Tesla;664,270;644,650;665,700;638,320;18791960,000;1;1
06/07/2021;ADA;1,405;1,418;1,457;1,393;1477699691,390;0;1
06/07/2021;Apple;140,070;142,020;143,150;140,070;108181800,000;1;1
06/07/2021;BTC;33723,510;34235,193;35038,536;33599,916;26501259869,760;0;1
06/07/2021;ETH;2197,919;2324,679;2346,295;2197,919;20891861314,440;0;1
06/07/2021;Facebook;356,500;352,780;358,790;349,180;13488460,000;1;1
06/07/2021;Google;2512,970;2523,800;2528,560;2491,650;1320179,000;1;1
06/07/2021;Microsoft;249,980;253,810;254,090;249,810;23079170,000;1;1
06/07/2021;SOL;32,930;34,269;34,978;32,930;365336040,070;0;1
06/07/2021;Tesla;681,712;659,580;684,000;651,400;23284450,000;1;1
06/07/2021;XRP;0,653;0,665;0,680;0,653;1938959238,790;0;1
05/07/2021;ADA;1,461;1,405;1,461;1,379;1759460736,690;0;1
05/07/2021;BTC;35284,344;33746,002;35284,344;33213,661;26721554282,070;0;1
05/07/2021;ETH;2321,923;2198,582;2321,923;2163,041;20103794829,490;0;1
05/07/2021;Microsoft;252,150;252,460;254,300;251,170;27032910,000;1;1
